# Shops of Dereth: one row per thing a vendor has for sale.
# vendor_wcid,vendor_name,cell,x,y,z,item_wcid,item_name,item_type,value
# Cells are hex; the x/y/z are the vendor's, local to the cell's
# landblock. item_type is hex ItemType bits (ac_world::item_type), so
# comps are 1000, missile weapons 100; value is the item's base pyreal
# worth, which the vendor marks up by the sell rate in vendor_buys.csv.
# A vendor's stock is endless: these are the kinds sold, not a count.
# Regenerate with reference/scripts/data/vendors.sh (reads the ACE
# world database, the community's reconstruction of retail's server
# data; the client has no copy of its own).
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,756,Cobalt,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8305,Cobalt Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,757,Colcothar,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8306,Colcothar Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,767,Comfrey,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8286,Comfrey Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,9342,Concentrated Aqua Incanta,4000000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8326,Copper Pea,1000,5000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,686,Copper Scarab,1000,100
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,768,Damiana,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8287,Damiana Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8183,Devour All Magic Other,100000,5000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,6063,Dho Creature Apprentice Robe,4,1120
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,6066,Dho Item Apprentice Robe,4,1120
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,6069,Dho Life Apprentice Robe,4,1120
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,6072,Dho War Apprentice Robe,4,1120
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,769,Dragonsblood,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8288,Dragonsblood Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8337,Ebony Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,744,Ebony Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8338,Elder Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,745,Elder Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8180,Evaporate All Magic Other,100000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8181,Extinguish All Magic Other,100000,2000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,9379,Eye Dropper,4000000,25000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,770,Eyebright,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8289,Eyebright Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,771,Frankincense,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8290,Frankincense Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,625,Ginseng,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8291,Ginseng Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4616,Great Mana Charge,80000,5500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8348,Green Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1645,Green Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8349,Grey Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1646,Grey Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,758,Gypsum,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8307,Gypsum Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,772,Hawthorn,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8292,Hawthorn Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8339,Hazel Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,746,Hazel Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8340,Hemlock Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,747,Hemlock Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,773,Henbane,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8293,Henbane Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4615,High Mana Charge,80000,2500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,774,Hyssop,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8294,Hyssop Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8350,Indigo Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1647,Indigo Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8328,Iron Pea,1000,2500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,689,Iron Scarab,1000,50
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8329,Lead Pea,1000,500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,691,Lead Scarab,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2434,Lesser Mana Stone,80000,500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2435,Mana Stone,80000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,775,Mandrake,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8295,Mandrake Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,27331,Minor Mana Stone,80000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4614,Moderate Mana Charge,80000,1500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,27330,Moderate Mana Stone,80000,2500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4751,Mortar and Pestle,4000000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,776,Mugwort,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8296,Mugwort Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,777,Myrrh,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8297,Myrrh Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,5338,Neutral Balm,4000000,140
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8185,Nullify All Magic Other,100000,7000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8341,Oak Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,748,Oak Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8351,Orange Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1648,Orange Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2366,Orb,8000,200
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,136,Pack,200,65
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8352,Pink Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1649,Pink Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8342,Poplar Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,749,Poplar Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,782,Powdered Agate,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8314,Powdered Agate Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,783,Powdered Amber,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8315,Powdered Amber Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,784,Powdered Azurite,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8316,Powdered Azurite Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,785,Powdered Bloodstone,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8317,Powdered Bloodstone Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,786,Powdered Carnelian,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8318,Powdered Carnelian Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,626,Powdered Hematite,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8319,Powdered Hematite Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,787,Powdered Lapis Lazuli,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8320,Powdered Lapis Lazuli Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,788,Powdered Malachite,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8321,Powdered Malachite Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,789,Powdered Moonstone,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8322,Powdered Moonstone Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,790,Powdered Onyx,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8323,Powdered Onyx Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,791,Powdered Quartz,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8324,Powdered Quartz Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,792,Powdered Turquoise,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8325,Powdered Turquoise Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,20631,Prismatic Taper,1000,22
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8184,Purge All Magic Other,100000,6000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,759,Quicksilver,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8308,Quicksilver Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,760,Realgar,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8309,Realgar Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8353,Red Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1650,Red Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,41424,Refining Polish (Mana),4000000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,41425,Refining Polish (Stamina),4000000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8343,Rowan Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,750,Rowan Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,778,Saffron,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8298,Saffron Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8331,Silver Pea,1000,12500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,688,Silver Scarab,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,139,Small Belt Pouch,200,65
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4613,Small Mana Charge,80000,650
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,5940,Smelting Pot,4000000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8283,Splitting Tool,80,40000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2547,Staff,8000,200
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,761,Stibnite,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8310,Stibnite Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,20179,Superb Mana Charge,80000,8000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,4612,Tiny Mana Charge,80000,350
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2621,Trade Note (100),40000,100
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2627,Trade Note (100;000),40000,100000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2625,Trade Note (10;000),40000,10000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,20628,Trade Note (150;000),40000,150000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2623,Trade Note (1;000),40000,1000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,20629,Trade Note (200;000),40000,200000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,20630,Trade Note (250;000),40000,250000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2622,Trade Note (500),40000,500
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2626,Trade Note (50;000),40000,50000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2624,Trade Note (5;000),40000,5000
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,762,Turpeth,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8311,Turpeth Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8354,Turquoise Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1654,Turquoise Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,763,Verdigris,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8312,Verdigris Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,779,Vervain,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8299,Vervain Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8355,Violet Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1651,Violet Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,764,Vitriol,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8313,Vitriol Pea,1000,625
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,2472,Wand,8000,200
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,5541,Wand,8000,100
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8356,White Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1652,White Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8344,Willow Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,751,Willow Talisman,1000,5
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,780,Wormwood,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8300,Wormwood Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,781,Yarrow,1000,10
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8301,Yarrow Pea,1000,1250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8357,Yellow Pea,1000,3125
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,1653,Yellow Taper,1000,25
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,8345,Yew Pea,1000,250
9678,Abia bint Huda the Archmage,5B9C0000,112.6,116.8,14,752,Yew Talisman,1000,5
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,46803,Box Of Ten A'nekshay Tokens,80,10
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43903,Box Of Ten Ancient Mhoire Coins,80,20
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43909,Box Of Ten Colosseum Coins,80,100
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43902,Box Of Ten Ornate Gear Markers,80,40
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43908,Box Of Ten Small Olthoi Venom Sacs,80,40
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,46802,Boxed A'nekshay Token,80,1
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43906,Boxed Ancient Mhoire Coin,80,2
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43904,Boxed Colosseum Coin,80,10
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43905,Boxed Ornate Gear Marker,80,4
43910,Absalom Sarraf,7F8F010A,147.4,106.1,124,43907,Boxed Small Olthoi Venom Sac,80,4
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,363023F,51.5,-111.4,0,12748,Training Wand,8000,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,364023F,51.5,-111.4,0,12748,Training Wand,8000,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,365023F,51.5,-111.4,0,12748,Training Wand,8000,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,366023F,51.5,-111.4,0,12748,Training Wand,8000,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,367023F,51.5,-111.4,0,12748,Training Wand,8000,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12749,Light Training Crossbow,100,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12746,Training Atlatl,100,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12740,Training Battle Axe,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12742,Training Cestus,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12739,Training Dirk,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12747,Training Ken,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12744,Training Mace,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12741,Training Shortbow,100,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12743,Training Stick,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12745,Training Trident,1,25
12720,Academy Quartermaster,368023F,51.5,-111.4,0,12748,Training Wand,8000,25
30997,Academy Researcher,72020278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,72030278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,72040278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,73020278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,73030278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,7F030278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,7F040278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,80020278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,80030278,70.9,-87.9,0,12711,Oil of Rendering,80,0
30997,Academy Researcher,80040278,70.9,-87.9,0,12711,Oil of Rendering,80,0
